date,time,global_active_power,temperature,time_of_day,occupancy,occupancy_confidence,ac_on,ac_eco,lamp_on,tv_on
19/01/2024,18:00:00,0.665,29,1.0,1,0.92,1,1,1,1
19/01/2024,18:10:00,0.848,29,1.0,1,1.0,1,0,1,1
19/01/2024,18:20:00,0.579,31,1.0,1,0.75,1,1,1,0
19/01/2024,18:30:00,0.175,29,1.0,1,0.85,0,0,1,1
19/01/2024,18:40:00,0.779,28,1.0,1,1.0,1,0,1,0
19/01/2024,18:50:00,0.168,29,1.0,1,0.98,0,0,1,1
19/01/2024,19:00:00,0.019,27,1.0,0,0.94,0,0,0,0
19/01/2024,19:10:00,0.183,27,1.0,1,0.87,0,0,1,1
19/01/2024,19:20:00,0.179,26,1.0,1,0.84,0,0,1,1
19/01/2024,19:30:00,0.745,29,1.0,1,0.86,1,0,1,0
19/01/2024,19:40:00,0.025,25,1.0,1,1.0,0,0,1,0
19/01/2024,19:50:00,0.786,28,1.0,1,0.86,1,0,1,0
19/01/2024,20:00:00,0.741,27,1.0,0,0.91,1,0,1,0
19/01/2024,20:10:00,0.21,24,1.0,1,0.85,0,0,1,1
19/01/2024,20:20:00,0.163,26,1.0,1,0.96,0,0,1,1
19/01/2024,20:30:00,0.073,22,1.0,1,0.86,0,0,1,0
19/01/2024,20:40:00,0.881,26,1.0,1,0.89,1,0,1,1
19/01/2024,20:50:00,0.061,27,1.0,1,0.78,0,0,1,0
19/01/2024,21:00:00,0.043,24,1.0,1,0.79,0,0,1,0
19/01/2024,21:10:00,0.826,25,1.0,0,0.9,1,0,0,1
19/01/2024,21:20:00,0.01,28,1.0,0,0.81,0,0,0,0
19/01/2024,21:30:00,0.054,24,1.0,1,1.0,0,0,1,0
19/01/2024,21:40:00,0.129,23,1.0,1,0.76,0,0,0,1
19/01/2024,21:50:00,0.164,27,1.0,1,0.84,0,0,1,1
19/01/2024,22:00:00,0.01,27,1.0,0,0.9,0,0,0,0
19/01/2024,22:10:00,0.01,24,1.0,0,0.87,0,0,0,0
19/01/2024,22:20:00,0.058,26,1.0,1,0.82,0,0,1,0
19/01/2024,22:30:00,0.159,26,1.0,1,0.83,0,0,1,1
19/01/2024,22:40:00,0.734,23,1.0,1,0.83,1,0,1,0
19/01/2024,22:50:00,0.172,23,1.0,1,0.88,0,0,1,1
19/01/2024,23:00:00,0.017,26,1.0,1,1.0,0,0,1,0
19/01/2024,23:10:00,0.13,27,1.0,1,0.91,0,0,0,1
19/01/2024,23:20:00,0.871,25,1.0,1,0.98,1,0,1,1
19/01/2024,23:30:00,0.058,23,1.0,1,0.94,0,0,1,0
19/01/2024,23:40:00,0.175,27,1.0,0,0.98,0,0,1,1
19/01/2024,23:50:00,0.151,23,1.0,1,0.7,0,0,1,1
20/01/2024,00:00:00,0.827,23,1.0,1,0.88,1,0,0,1
20/01/2024,00:10:00,0.18,25,1.0,1,0.99,0,0,1,1
20/01/2024,00:20:00,0.136,26,1.0,1,0.86,0,0,0,1
20/01/2024,00:30:00,0.01,25,1.0,1,1.0,0,0,0,0
20/01/2024,00:40:00,0.136,25,1.0,1,1.0,0,0,0,1
20/01/2024,00:50:00,0.884,25,1.0,1,0.87,1,0,1,1
20/01/2024,01:00:00,0.815,24,1.0,0,0.51,1,0,0,1
20/01/2024,01:10:00,0.141,25,1.0,1,0.48,0,0,1,1
20/01/2024,01:20:00,0.077,22,1.0,1,0.51,0,0,1,0
20/01/2024,01:30:00,0.175,24,1.0,1,0.46,0,0,1,1
20/01/2024,01:40:00,0.163,25,1.0,1,0.58,0,0,1,1
20/01/2024,01:50:00,0.01,23,1.0,0,0.45,0,0,0,0
20/01/2024,02:00:00,0.052,25,1.0,1,0.59,0,0,1,0
20/01/2024,02:10:00,0.766,24,1.0,1,0.59,1,0,1,0
20/01/2024,02:20:00,0.147,27,1.0,1,0.43,0,0,1,1
20/01/2024,02:30:00,0.044,27,1.0,0,0.66,0,0,1,0
20/01/2024,02:40:00,0.775,24,1.0,1,0.59,1,0,1,0
20/01/2024,02:50:00,0.142,25,1.0,0,0.6,0,0,0,1
20/01/2024,03:00:00,0.061,25,1.0,1,0.5,0,0,1,0
20/01/2024,03:10:00,0.176,25,1.0,1,0.59,0,0,1,1
20/01/2024,03:20:00,0.175,26,1.0,1,0.63,0,0,1,1
20/01/2024,03:30:00,0.01,24,1.0,0,0.54,0,0,0,0
20/01/2024,03:40:00,0.162,24,1.0,1,0.69,0,0,1,1
20/01/2024,03:50:00,0.182,27,1.0,0,0.55,0,0,1,1
20/01/2024,04:00:00,0.162,27,1.0,1,0.63,0,0,1,1
20/01/2024,04:10:00,0.874,25,1.0,1,0.57,1,0,1,1
20/01/2024,04:20:00,0.552,28,1.0,0,0.59,1,1,1,0
20/01/2024,04:30:00,0.863,26,1.0,1,0.43,1,0,0,1
20/01/2024,04:40:00,0.048,27,1.0,1,0.58,0,0,1,0
20/01/2024,04:50:00,0.028,28,1.0,0,0.5,0,0,0,0
20/01/2024,05:00:00,0.141,27,1.0,1,0.49,0,0,0,1
20/01/2024,05:10:00,0.01,28,1.0,0,0.67,0,0,0,0
20/01/2024,05:20:00,0.151,27,1.0,1,0.54,0,0,1,1
20/01/2024,05:30:00,0.129,27,1.0,1,0.48,0,0,0,1
20/01/2024,05:40:00,0.183,27,1.0,1,0.52,0,0,1,1
20/01/2024,05:50:00,0.01,27,1.0,0,0.46,0,0,0,0
20/01/2024,06:00:00,0.723,28,0.0,1,0.65,1,0,0,0
20/01/2024,06:10:00,0.03,26,0.0,0,0.5,0,0,0,0
20/01/2024,06:20:00,0.011,28,0.0,0,0.59,0,0,0,0
20/01/2024,06:30:00,0.024,28,0.0,0,0.64,0,0,0,0
20/01/2024,06:40:00,0.012,28,0.0,0,0.51,0,0,0,0
20/01/2024,06:50:00,0.019,29,0.0,1,0.59,0,0,0,0
20/01/2024,07:00:00,0.532,29,0.0,1,0.83,1,1,0,0
20/01/2024,07:10:00,0.487,30,0.0,1,1.0,1,1,0,0
20/01/2024,07:20:00,0.01,31,0.0,0,0.97,0,0,0,0
20/01/2024,07:30:00,0.029,29,0.0,0,0.89,0,0,0,0
20/01/2024,07:40:00,0.032,28,0.0,0,0.85,0,0,0,0
20/01/2024,07:50:00,0.01,28,0.0,0,0.89,0,0,0,0
20/01/2024,08:00:00,0.033,29,0.0,0,0.88,0,0,0,0
20/01/2024,08:10:00,0.471,30,0.0,1,1.0,1,1,0,0
20/01/2024,08:20:00,0.019,29,0.0,0,0.81,0,0,0,0
20/01/2024,08:30:00,0.013,28,0.0,0,0.91,0,0,0,0
20/01/2024,08:40:00,0.739,30,0.0,1,0.9,1,0,1,0
20/01/2024,08:50:00,0.01,31,0.0,0,0.89,0,0,0,0
20/01/2024,09:00:00,0.01,32,0.0,0,0.89,0,0,0,0
20/01/2024,09:10:00,0.01,30,0.0,0,0.89,0,0,0,0
20/01/2024,09:20:00,0.74,30,0.0,0,0.96,1,0,0,0
20/01/2024,09:30:00,0.722,30,0.0,0,0.94,1,0,0,0
20/01/2024,09:40:00,0.032,31,0.0,0,0.93,0,0,0,0
20/01/2024,09:50:00,0.01,30,0.0,0,0.69,0,0,0,0
20/01/2024,10:00:00,0.013,32,0.0,0,0.92,0,0,0,0
20/01/2024,10:10:00,0.01,29,0.0,0,0.78,0,0,0,0
20/01/2024,10:20:00,0.01,31,0.0,0,0.95,0,0,0,0
20/01/2024,10:30:00,0.502,32,0.0,0,1.0,1,1,0,0
20/01/2024,10:40:00,0.017,32,0.0,0,0.84,0,0,0,0
20/01/2024,10:50:00,0.01,36,0.0,0,0.88,0,0,0,0
20/01/2024,11:00:00,0.01,32,0.0,0,0.86,0,0,0,0
20/01/2024,11:10:00,0.016,30,0.0,0,0.99,0,0,0,0
20/01/2024,11:20:00,0.909,32,0.0,0,0.91,1,0,0,0
20/01/2024,11:30:00,0.699,29,0.0,1,1.0,1,0,0,0
20/01/2024,11:40:00,0.01,32,0.0,0,0.93,0,0,0,0
20/01/2024,11:50:00,0.899,31,0.0,0,0.92,1,0,0,0
20/01/2024,12:00:00,0.022,33,0.0,0,0.9,0,0,0,0
20/01/2024,12:10:00,0.016,31,0.0,0,0.96,0,0,0,0
20/01/2024,12:20:00,0.01,32,0.0,0,0.78,0,0,0,0
20/01/2024,12:30:00,0.01,31,0.0,0,0.91,0,0,0,0
20/01/2024,12:40:00,0.01,35,0.0,0,0.9,0,0,0,0
20/01/2024,12:50:00,0.01,31,0.0,0,0.95,0,0,0,0
20/01/2024,13:00:00,0.912,35,0.0,0,0.89,1,0,0,0
20/01/2024,13:10:00,0.497,33,0.0,0,0.83,1,1,0,0
20/01/2024,13:20:00,0.043,32,0.0,1,0.9,0,0,0,0
20/01/2024,13:30:00,0.019,32,0.0,0,0.82,0,0,0,0
20/01/2024,13:40:00,0.51,32,0.0,1,0.77,1,1,0,0
20/01/2024,13:50:00,0.511,29,0.0,1,0.95,1,1,0,0
20/01/2024,14:00:00,0.01,31,0.0,0,0.94,0,0,0,0
20/01/2024,14:10:00,0.01,33,0.0,0,0.93,0,0,0,0
20/01/2024,14:20:00,0.03,31,0.0,0,0.99,0,0,0,0
20/01/2024,14:30:00,0.035,29,0.0,0,0.85,0,0,0,0
20/01/2024,14:40:00,0.01,31,0.0,0,0.8,0,0,0,0
20/01/2024,14:50:00,0.017,34,0.0,0,0.9,0,0,0,0
20/01/2024,15:00:00,0.031,33,0.0,0,0.88,0,0,0,0
20/01/2024,15:10:00,0.01,31,0.0,0,0.84,0,0,0,0
20/01/2024,15:20:00,0.533,32,0.0,0,0.89,1,1,0,0
20/01/2024,15:30:00,0.022,30,0.0,0,0.86,0,0,0,0
20/01/2024,15:40:00,0.017,28,0.0,0,0.77,0,0,0,0
20/01/2024,15:50:00,0.706,29,0.0,1,0.87,1,0,0,0
20/01/2024,16:00:00,0.511,32,0.0,0,0.82,1,1,0,0
20/01/2024,16:10:00,0.703,29,0.0,0,0.92,1,0,0,0
20/01/2024,16:20:00,0.714,29,0.0,0,0.85,1,0,0,0
20/01/2024,16:30:00,0.514,29,0.0,0,0.98,1,1,0,0
20/01/2024,16:40:00,0.903,32,0.0,1,1.0,1,0,0,0
20/01/2024,16:50:00,0.881,32,0.0,1,0.95,1,0,0,0
20/01/2024,17:00:00,0.01,32,0.0,1,0.79,0,0,0,0
20/01/2024,17:10:00,0.695,29,0.0,1,1.0,1,0,0,0
20/01/2024,17:20:00,0.693,29,0.0,1,1.0,1,0,0,0
20/01/2024,17:30:00,0.01,26,0.0,0,0.9,0,0,0,0
20/01/2024,17:40:00,0.922,31,0.0,1,0.99,1,0,0,0
20/01/2024,17:50:00,0.01,26,0.0,1,0.86,0,0,0,0
20/01/2024,18:00:00,0.037,28,1.0,1,0.77,0,0,1,0
20/01/2024,18:10:00,0.181,26,1.0,1,0.85,0,0,1,1
20/01/2024,18:20:00,0.119,27,1.0,1,1.0,0,0,0,1
20/01/2024,18:30:00,0.733,26,1.0,1,0.8,1,0,1,0
20/01/2024,18:40:00,0.882,26,1.0,1,0.9,1,0,1,1
20/01/2024,18:50:00,0.048,26,1.0,1,0.9,0,0,1,0
20/01/2024,19:00:00,0.051,26,1.0,1,0.86,0,0,1,0
20/01/2024,19:10:00,0.867,28,1.0,1,0.87,1,0,1,1
20/01/2024,19:20:00,0.136,25,1.0,0,0.91,0,0,0,1
20/01/2024,19:30:00,0.06,27,1.0,1,0.86,0,0,1,0
20/01/2024,19:40:00,0.128,28,1.0,0,0.8,0,0,0,1
20/01/2024,19:50:00,0.028,25,1.0,1,0.92,0,0,1,0
20/01/2024,20:00:00,0.014,25,1.0,0,0.98,0,0,0,0
20/01/2024,20:10:00,0.01,26,1.0,1,0.96,0,0,0,0
20/01/2024,20:20:00,0.063,27,1.0,1,0.84,0,0,1,0
20/01/2024,20:30:00,0.737,26,1.0,1,0.81,1,0,1,0
20/01/2024,20:40:00,0.01,25,1.0,1,0.88,0,0,0,0
20/01/2024,20:50:00,0.01,26,1.0,0,1.0,0,0,0,0
20/01/2024,21:00:00,0.182,24,1.0,1,0.95,0,0,1,1
20/01/2024,21:10:00,0.068,26,1.0,1,0.95,0,0,1,0
20/01/2024,21:20:00,0.703,26,1.0,0,0.96,1,0,0,0
20/01/2024,21:30:00,0.047,24,1.0,1,0.93,0,0,1,0
20/01/2024,21:40:00,0.118,23,1.0,1,0.91,0,0,0,1
20/01/2024,21:50:00,0.159,23,1.0,1,0.95,0,0,1,1
20/01/2024,22:00:00,0.02,25,1.0,0,0.86,0,0,0,0
20/01/2024,22:10:00,0.01,26,1.0,1,0.8,0,0,0,0
20/01/2024,22:20:00,0.877,23,1.0,1,0.95,1,0,1,1
20/01/2024,22:30:00,0.87,25,1.0,1,0.99,1,0,1,1
20/01/2024,22:40:00,0.881,22,1.0,1,0.82,1,0,1,1
20/01/2024,22:50:00,0.124,23,1.0,1,0.96,0,0,0,1
20/01/2024,23:00:00,0.026,24,1.0,0,1.0,0,0,0,0
20/01/2024,23:10:00,0.038,23,1.0,0,0.9,0,0,0,0
20/01/2024,23:20:00,0.724,23,1.0,1,0.84,1,0,1,0
20/01/2024,23:30:00,0.749,23,1.0,1,0.91,1,0,1,0
20/01/2024,23:40:00,0.169,24,1.0,1,0.86,0,0,1,1
20/01/2024,23:50:00,0.159,24,1.0,1,0.86,0,0,1,1
21/01/2024,00:00:00,0.876,22,1.0,1,0.93,1,0,1,1
21/01/2024,00:10:00,0.027,22,1.0,0,0.79,0,0,0,0
21/01/2024,00:20:00,0.1,23,1.0,1,0.8,0,0,0,1
21/01/2024,00:30:00,0.099,25,1.0,1,0.9,0,0,0,1
21/01/2024,00:40:00,0.195,22,1.0,1,0.9,0,0,1,1
21/01/2024,00:50:00,0.166,23,1.0,1,0.92,0,0,1,1
21/01/2024,01:00:00,0.171,23,1.0,1,0.68,0,0,1,1
21/01/2024,01:10:00,0.854,26,1.0,1,0.56,1,0,1,1
21/01/2024,01:20:00,0.051,24,1.0,0,0.59,0,0,1,0
21/01/2024,01:30:00,0.151,25,1.0,0,0.48,0,0,0,1
21/01/2024,01:40:00,0.177,25,1.0,1,0.6,0,0,1,1
21/01/2024,01:50:00,0.013,22,1.0,0,0.51,0,0,0,0
21/01/2024,02:00:00,0.843,26,1.0,1,0.55,1,0,1,1
21/01/2024,02:10:00,0.021,25,1.0,0,0.54,0,0,0,0
21/01/2024,02:20:00,0.01,25,1.0,1,0.62,0,0,0,0
21/01/2024,02:30:00,1.061,31,1.0,1,0.46,1,0,1,1
21/01/2024,02:40:00,0.06,22,1.0,0,0.39,0,0,1,0
21/01/2024,02:50:00,0.817,28,1.0,1,0.54,1,0,0,1
21/01/2024,03:00:00,0.718,25,1.0,0,0.58,1,0,0,0
21/01/2024,03:10:00,0.028,26,1.0,1,0.56,0,0,0,0
21/01/2024,03:20:00,0.752,25,1.0,1,0.64,1,0,1,0
21/01/2024,03:30:00,0.744,25,1.0,1,0.58,1,0,1,0
21/01/2024,03:40:00,0.701,25,1.0,1,0.51,1,0,0,0
21/01/2024,03:50:00,0.016,26,1.0,0,0.39,0,0,0,0
21/01/2024,04:00:00,0.164,24,1.0,1,0.53,0,0,1,1
21/01/2024,04:10:00,0.205,27,1.0,0,0.62,0,0,1,1
21/01/2024,04:20:00,0.149,26,1.0,0,0.52,0,0,1,1
21/01/2024,04:30:00,0.01,25,1.0,0,0.55,0,0,0,0
21/01/2024,04:40:00,0.874,26,1.0,1,0.58,1,0,1,1
21/01/2024,04:50:00,0.052,29,1.0,0,0.48,0,0,1,0
21/01/2024,05:00:00,0.01,26,1.0,1,0.59,0,0,0,0
21/01/2024,05:10:00,0.188,28,1.0,1,0.66,0,0,1,1
21/01/2024,05:20:00,0.72,26,1.0,1,0.54,1,0,0,0
21/01/2024,05:30:00,0.641,29,1.0,1,0.47,1,1,0,1
21/01/2024,05:40:00,0.01,29,1.0,1,0.55,0,0,0,0
21/01/2024,05:50:00,0.01,31,1.0,0,0.39,0,0,0,0
21/01/2024,06:00:00,0.517,28,0.0,1,0.57,1,1,0,0
21/01/2024,06:10:00,0.01,29,0.0,1,0.58,0,0,0,0
21/01/2024,06:20:00,0.02,28,0.0,0,0.67,0,0,0,0
21/01/2024,06:30:00,0.708,30,0.0,1,0.54,1,0,0,0
21/01/2024,06:40:00,0.726,28,0.0,1,0.58,1,0,0,0
21/01/2024,06:50:00,0.504,30,0.0,1,0.49,1,1,0,0
21/01/2024,07:00:00,0.037,29,0.0,0,0.88,0,0,0,0
21/01/2024,07:10:00,0.516,29,0.0,1,0.79,1,1,0,0
21/01/2024,07:20:00,0.018,30,0.0,1,0.89,0,0,0,0
21/01/2024,07:30:00,0.7,30,0.0,0,0.88,1,0,0,0
21/01/2024,07:40:00,0.014,30,0.0,0,0.92,0,0,0,0
21/01/2024,07:50:00,0.01,30,0.0,0,0.86,0,0,0,0
21/01/2024,08:00:00,0.01,32,0.0,0,0.91,0,0,0,0
21/01/2024,08:10:00,0.507,32,0.0,1,0.88,1,1,0,0
21/01/2024,08:20:00,0.527,32,0.0,1,0.88,1,1,0,0
21/01/2024,08:30:00,0.509,30,0.0,1,0.91,1,1,0,0
21/01/2024,08:40:00,0.706,29,0.0,1,0.9,1,0,0,0
21/01/2024,08:50:00,0.905,32,0.0,1,0.95,1,0,0,0
21/01/2024,09:00:00,0.044,32,0.0,0,0.89,0,0,0,0
21/01/2024,09:10:00,0.519,33,0.0,0,0.88,1,1,0,0
21/01/2024,09:20:00,0.01,30,0.0,0,0.89,0,0,0,0
21/01/2024,09:30:00,0.502,31,0.0,0,0.85,1,1,0,0
21/01/2024,09:40:00,0.01,29,0.0,0,0.87,0,0,0,0
21/01/2024,09:50:00,0.01,31,0.0,0,1.0,0,0,0,0
21/01/2024,10:00:00,0.011,33,0.0,0,0.84,0,0,0,0
21/01/2024,10:10:00,0.01,31,0.0,0,0.88,0,0,0,0
21/01/2024,10:20:00,0.902,33,0.0,1,0.87,1,0,0,0
21/01/2024,10:30:00,0.012,31,0.0,1,0.88,0,0,0,0
21/01/2024,10:40:00,0.887,32,0.0,0,0.88,1,0,0,0
21/01/2024,10:50:00,0.478,30,0.0,0,0.92,1,1,0,0
21/01/2024,11:00:00,0.029,32,0.0,0,0.78,0,0,0,0
21/01/2024,11:10:00,0.023,27,0.0,1,0.97,0,0,0,0
21/01/2024,11:20:00,0.016,32,0.0,0,0.94,0,0,0,0
21/01/2024,11:30:00,0.515,30,0.0,0,0.81,1,1,0,0
21/01/2024,11:40:00,0.01,34,0.0,0,0.74,0,0,0,0
21/01/2024,11:50:00,0.055,33,0.0,0,0.83,0,0,0,0
21/01/2024,12:00:00,0.013,33,0.0,0,0.88,0,0,0,0
21/01/2024,12:10:00,0.049,34,0.0,0,1.0,0,0,0,0
21/01/2024,12:20:00,0.041,31,0.0,0,0.94,0,0,0,0
21/01/2024,12:30:00,0.017,35,0.0,0,0.77,0,0,0,0
21/01/2024,12:40:00,0.01,33,0.0,0,0.85,0,0,0,0
21/01/2024,12:50:00,0.01,32,0.0,0,0.9,0,0,0,0
21/01/2024,13:00:00,0.504,34,0.0,0,0.92,1,1,0,0
21/01/2024,13:10:00,0.017,30,0.0,0,0.81,0,0,0,0
21/01/2024,13:20:00,0.02,31,0.0,0,0.89,0,0,0,0
21/01/2024,13:30:00,0.01,31,0.0,0,0.85,0,0,0,0
21/01/2024,13:40:00,0.049,31,0.0,0,0.82,0,0,0,0
21/01/2024,13:50:00,0.498,30,0.0,1,0.92,1,1,0,0
21/01/2024,14:00:00,0.47,33,0.0,0,0.95,1,1,0,0
21/01/2024,14:10:00,0.909,31,0.0,0,0.96,1,0,0,0
21/01/2024,14:20:00,0.01,32,0.0,0,0.94,0,0,0,0
21/01/2024,14:30:00,0.509,30,0.0,0,0.87,1,1,0,0
21/01/2024,14:40:00,0.011,28,0.0,0,0.95,0,0,0,0
21/01/2024,14:50:00,0.917,31,0.0,1,0.92,1,0,0,0
21/01/2024,15:00:00,0.025,28,0.0,0,0.91,0,0,0,0
21/01/2024,15:10:00,0.895,31,0.0,0,0.86,1,0,0,0
21/01/2024,15:20:00,0.505,29,0.0,1,0.87,1,1,0,0
21/01/2024,15:30:00,0.02,33,0.0,0,0.91,0,0,0,0
21/01/2024,15:40:00,0.5,32,0.0,0,1.0,1,1,0,0
21/01/2024,15:50:00,0.682,30,0.0,0,0.92,1,0,0,0
21/01/2024,16:00:00,0.919,32,0.0,0,0.86,1,0,0,0
21/01/2024,16:10:00,0.01,29,0.0,0,0.84,0,0,0,0
21/01/2024,16:20:00,0.01,31,0.0,0,0.87,0,0,0,0
21/01/2024,16:30:00,0.512,30,0.0,1,1.0,1,1,0,0
21/01/2024,16:40:00,0.01,30,0.0,0,0.87,0,0,0,0
21/01/2024,16:50:00,0.925,31,0.0,0,0.96,1,0,0,0
21/01/2024,17:00:00,0.491,30,0.0,1,0.87,1,1,0,0
21/01/2024,17:10:00,0.044,29,0.0,0,0.92,0,0,0,0
21/01/2024,17:20:00,0.689,26,0.0,1,0.96,1,0,0,0
21/01/2024,17:30:00,0.01,27,0.0,0,0.86,0,0,0,0
21/01/2024,17:40:00,0.697,28,0.0,1,0.86,1,0,0,0
21/01/2024,17:50:00,0.511,28,0.0,1,1.0,1,1,0,0
21/01/2024,18:00:00,0.05,26,1.0,1,0.97,0,0,1,0
21/01/2024,18:10:00,0.052,31,1.0,0,0.96,0,0,1,0
21/01/2024,18:20:00,0.174,30,1.0,1,0.96,0,0,1,1
21/01/2024,18:30:00,0.07,28,1.0,1,0.93,0,0,1,0
21/01/2024,18:40:00,0.712,27,1.0,1,1.0,1,0,0,0
21/01/2024,18:50:00,0.031,27,1.0,1,0.9,0,0,0,0
21/01/2024,19:00:00,0.144,26,1.0,1,0.94,0,0,1,1
21/01/2024,19:10:00,0.137,27,1.0,1,0.8,0,0,1,1
21/01/2024,19:20:00,0.172,27,1.0,1,0.84,0,0,1,1
21/01/2024,19:30:00,0.875,25,1.0,1,0.82,1,0,1,1
21/01/2024,19:40:00,0.162,27,1.0,1,0.99,0,0,1,1
21/01/2024,19:50:00,0.17,26,1.0,1,0.72,0,0,1,1
21/01/2024,20:00:00,0.146,23,1.0,1,0.87,0,0,0,1
21/01/2024,20:10:00,0.02,25,1.0,0,0.69,0,0,0,0
21/01/2024,20:20:00,0.865,25,1.0,1,0.84,1,0,1,1
21/01/2024,20:30:00,0.833,28,1.0,1,0.87,1,0,0,1
21/01/2024,20:40:00,0.061,26,1.0,1,1.0,0,0,1,0
21/01/2024,20:50:00,0.152,23,1.0,1,0.93,0,0,1,1
21/01/2024,21:00:00,0.038,26,1.0,1,0.84,0,0,1,0
21/01/2024,21:10:00,0.884,23,1.0,1,0.97,1,0,1,1
21/01/2024,21:20:00,0.724,27,1.0,1,0.9,1,0,1,0
21/01/2024,21:30:00,0.154,24,1.0,0,0.9,0,0,1,1
21/01/2024,21:40:00,0.032,25,1.0,1,0.82,0,0,1,0
21/01/2024,21:50:00,0.024,27,1.0,0,0.83,0,0,0,0
21/01/2024,22:00:00,0.034,23,1.0,1,0.84,0,0,1,0
21/01/2024,22:10:00,0.722,22,1.0,0,0.9,1,0,0,0
21/01/2024,22:20:00,0.865,23,1.0,1,0.91,1,0,1,1
21/01/2024,22:30:00,0.077,26,1.0,1,1.0,0,0,1,0
21/01/2024,22:40:00,0.132,22,1.0,0,0.93,0,0,0,1
21/01/2024,22:50:00,0.186,22,1.0,1,0.71,0,0,1,1
21/01/2024,23:00:00,0.057,23,1.0,1,0.92,0,0,1,0
21/01/2024,23:10:00,0.123,25,1.0,1,0.8,0,0,0,1
21/01/2024,23:20:00,0.75,26,1.0,1,0.83,1,0,1,0
21/01/2024,23:30:00,0.75,23,1.0,1,0.84,1,0,1,0
21/01/2024,23:40:00,0.01,23,1.0,0,0.85,0,0,0,0
21/01/2024,23:50:00,0.183,26,1.0,1,0.8,0,0,1,1
22/01/2024,00:00:00,0.208,22,1.0,1,0.91,0,0,1,1
22/01/2024,00:10:00,0.132,23,1.0,1,0.8,0,0,0,1
22/01/2024,00:20:00,0.181,24,1.0,1,0.92,0,0,1,1
22/01/2024,00:30:00,0.878,25,1.0,1,1.0,1,0,1,1
22/01/2024,00:40:00,0.011,23,1.0,1,0.81,0,0,1,0
22/01/2024,00:50:00,0.057,24,1.0,1,0.88,0,0,1,0
22/01/2024,01:00:00,0.177,22,1.0,1,0.37,0,0,1,1
22/01/2024,01:10:00,0.01,23,1.0,0,0.53,0,0,0,0
22/01/2024,01:20:00,0.01,25,1.0,0,0.59,0,0,0,0
22/01/2024,01:30:00,0.876,23,1.0,1,0.6,1,0,1,1
22/01/2024,01:40:00,0.035,24,1.0,0,0.56,0,0,0,0
22/01/2024,01:50:00,0.044,25,1.0,1,0.61,0,0,1,0
22/01/2024,02:00:00,0.165,24,1.0,1,0.73,0,0,1,1
22/01/2024,02:10:00,0.165,25,1.0,0,0.67,0,0,0,1
22/01/2024,02:20:00,0.883,23,1.0,1,0.51,1,0,1,1
22/01/2024,02:30:00,0.852,25,1.0,1,0.45,1,0,1,1
22/01/2024,02:40:00,0.01,26,1.0,0,0.52,0,0,0,0
22/01/2024,02:50:00,0.043,25,1.0,1,0.48,0,0,0,0
22/01/2024,03:00:00,0.12,24,1.0,0,0.58,0,0,0,1
22/01/2024,03:10:00,0.122,26,1.0,1,0.47,0,0,0,1
22/01/2024,03:20:00,0.18,27,1.0,1,0.54,0,0,1,1
22/01/2024,03:30:00,0.046,22,1.0,1,0.61,0,0,1,0
22/01/2024,03:40:00,0.877,27,1.0,1,0.54,1,0,1,1
22/01/2024,03:50:00,0.834,25,1.0,1,0.48,1,0,0,1
22/01/2024,04:00:00,0.868,27,1.0,1,0.63,1,0,1,1
22/01/2024,04:10:00,0.028,28,1.0,0,0.42,0,0,0,0
22/01/2024,04:20:00,0.01,24,1.0,0,0.53,0,0,0,0
22/01/2024,04:30:00,0.872,25,1.0,1,0.55,1,0,1,1
22/01/2024,04:40:00,0.741,26,1.0,1,0.55,1,0,1,0
22/01/2024,04:50:00,0.775,26,1.0,1,0.56,1,0,1,0
22/01/2024,05:00:00,0.747,30,1.0,0,0.59,1,0,1,0
22/01/2024,05:10:00,0.039,26,1.0,0,0.55,0,0,0,0
22/01/2024,05:20:00,0.044,26,1.0,1,0.52,0,0,1,0
22/01/2024,05:30:00,0.132,28,1.0,0,0.52,0,0,0,1
22/01/2024,05:40:00,0.066,26,1.0,1,0.51,0,0,1,0
22/01/2024,05:50:00,0.156,27,1.0,1,0.61,0,0,1,1
22/01/2024,06:00:00,0.733,28,0.0,1,0.5,1,0,0,0
22/01/2024,06:10:00,0.71,28,0.0,1,0.61,1,0,0,0
22/01/2024,06:20:00,0.516,28,0.0,1,0.55,1,1,0,0
22/01/2024,06:30:00,0.518,28,0.0,1,0.51,1,1,0,0
22/01/2024,06:40:00,0.709,26,0.0,0,0.59,1,0,0,0
22/01/2024,06:50:00,0.618,29,0.0,1,0.5,1,1,0,1
22/01/2024,07:00:00,0.511,32,0.0,0,0.94,1,1,0,0
22/01/2024,07:10:00,0.48,29,0.0,1,0.91,1,1,0,0
22/01/2024,07:20:00,0.49,30,0.0,1,0.86,1,1,0,0
22/01/2024,07:30:00,0.01,31,0.0,1,0.94,0,0,0,0
22/01/2024,07:40:00,0.653,28,0.0,1,0.94,1,1,0,1
22/01/2024,07:50:00,0.033,32,0.0,0,0.98,0,0,0,0
22/01/2024,08:00:00,0.725,30,0.0,1,0.97,1,0,0,0
22/01/2024,08:10:00,0.487,33,0.0,0,0.93,1,1,0,0
22/01/2024,08:20:00,0.515,29,0.0,1,0.82,1,1,0,0
22/01/2024,08:30:00,0.897,33,0.0,0,1.0,1,0,0,0
